seller_id,city,state,lat,lng
d354c38a7182125a748cb10474fe963b,aperibe,RJ,-21.62189489518194,-42.10129524956613
4be9ae93c4fc0f41713d71a4194ee1b3,divinopolis,MG,-20.146615317146374,-44.892591683425806
e0487761face83d64fcada2408959a36,sao paulo,SP,-23.54516769470249,-46.63224867958328
9996ae921c50e8dff411ac69c0b4bb8b,tupa,SP,-21.936588293449766,-50.52238400033537
c3cfdc648177fdbbbb35635a37472c53,curitiba,PR,-25.46921399278664,-49.29393514695028
c8cc60ffd415254af5d9b9f34f32c369,sorocaba,SP,-23.498115496249092,-47.51679150000001
1ce3ae5a399804d1a87e706f8a813c3e,jaguaruna,SC,-28.621531461000867,-49.023995719014565
5f26c1408a65b42a7224cd463bdf3292,arapongas,PR,-23.422194813273112,-51.43376667120238
e59e575a175fadcadf8479e191770425,nova iguacu,RJ,-22.75604232652301,-43.45465536177899
2138ccb85b11a4ec1e37afbd1c8eda1f,sao paulo,SP,-23.539824031911863,-46.434679443937874
83d458c0d6d4f94295d63f091460bd60,vila velha,SP,-20.33161263550869,-40.27958609200332
ef30892870c278497523264be1be2241,araraquara,SP,-21.787360438801997,-48.19339828795659
d5b9a084373da994a6e37f732169a853,santo andre,SP,-23.694369129061094,-46.53028316527214
e9c2dc0dd4ac38448289be644ac94f42,joinville,SC,-26.332309917017685,-48.821610195394975
fe87f472055fbcf1d7e691c00b1560dc,campinas,SP,-22.792785003606685,-47.08550995989381
5a32c398a06c345440bf2a683b017ad3,rio de janeiro,RJ,-22.84727502827443,-43.27388796588767
f46490624488d3ff7ce78613913a7711,guarulhos,SP,-23.444148887039063,-46.50655197737896
4d0041cdbe51b4617d95c70b19decc74,juiz de fora,MG,-21.74279595920133,-43.34733210115995
db46ca7bce82b11f7e247539271fc390,rio de janeiro,RJ,-22.900055909515867,-43.5630434682037
ad420dd0c4f92f8af951ac24b86d0cf5,fronteira,MG,-20.28106922622964,-49.20926164154711
e8b4225284fbb02d16f200513f1f395d,novo horizonte,SP,-21.46284342229134,-49.21918836311204
f61c63d13f7cd800549d5acdd390ae72,pilar do sul,SP,-23.821237436073822,-47.71739093523898
054694fa03fe82cec4b7551487331d74,itajobi,SP,-21.311150026298016,-49.0511614229539
dc50afafdfa325eadc890c7fa42a8f4e,maringa,PR,-23.437975269077903,-51.91385959802448
376d67b61dce0c990155286e7ae486a4,sao paulo,SP,-23.70689244546711,-46.69166124271453
7994b065a7ffb14e71c6312cf87b9de2,cariacica / es,ES,-20.360647716191004,-40.36954639525296
a9415cf907dfa12f9ed18693244f5329,prados,MG,-21.09824838987834,-44.11780662646351
b7d5b4b87af9d42b601865d3f3810bff,florianopolis,SC,-27.59598577448037,-48.54618547457063
7315baebc0572ff220d226283dc66728,sao carlos,SP,-22.01139055955482,-47.886487092764376
4125d9385a25e82d2f72d3a0fd55bc3f,santos,SP,-23.9678895545329,-46.34412123980033
c8b0e2b0a7095e5d8219575d5e7e1181,itaquaquecetuba,SP,-23.464295023583936,-46.32874959104104
38102b031c2a15e54623d711bfc753d3,mucambo,CE,-3.903995475046312,-40.74463854634254
160e4f13fd3a64b1b86807be88b5ffb0,colombo,PR,-25.371132577664817,-49.18125077989034
8ccf3cf69651cc1d8a02c8bfaf3b8568,rio claro,SP,-22.38438072912452,-47.586364840844695
391fc6631aebcf3004804e51b40bcf1e,ibitinga,SP,-21.7664768468313,-48.83154737836604
33cbbec1e7e1044aaf11d152172c776f,bento goncalves,RS,-29.159003201842477,-51.49977005197258
da03c298e3999e9d828591fc2179d109,sao paulo,SP,-23.60143752899768,-46.644092916180966
49383af7ab774e4e8f3000f49c83dc4b,taubate,SP,-23.014906457628143,-45.55074777537135
8a2d12a90e92f012ce5226fc6592b653,curitiba,PR,-25.4439745033258,-49.32947681717858
52956b80ae65fda598f06f6b9943e7a9,maringa,PR,-23.437975269077903,-51.91385959802448
762ed976527cddf02787edba70fffa2a,londrina,PR,-23.306545499567303,-51.15347141909516
7994081388d55b9cf976c050653dd359,sao paulo,SP,-23.54499336358131,-46.65968022344037
585175ec331ea177fa47199e39a6170a,montes claros,MG,-16.718833477927223,-43.8691627456287
e59aa562b9f8076dd550fcddf0e73491,curitiba,PR,-25.43585833749783,-49.22158276824976
e84ad2127668df3aafc6b73531a0beb8,sao paulo,SP,-23.621229639188645,-46.66566413488948
1a6245add4353f18ed55138808906979,sao bernardo do campo,SP,-23.67148457186524,-46.580934667739065
e9779976487b77c6d4ac45f75ec7afe9,praia grande,SP,-24.011288218359883,-46.41873374429398
6b90f847357d8981edd79a1eb1bf0acb,guarulhos,SP,-23.40802531933689,-46.47133305879546
48328ec9a579151d9cc6a86d4a59336c,canoas,RS,-29.915258224808355,-51.18616902904408
73a63f72308aa20a46f4b1632018f196,curitiba,PR,-25.397971942264448,-49.24103753690352
f62d7bb4a613ec758a03342d46b580b2,vicosa,MG,-20.721937677884224,-42.86601159708953
252e76235acb79183cfca6e34f13337d,campinas,SP,-22.88857483236194,-47.04416083236194
7c5b05cbdb5542049f38d90d7815b97d,sao paulo,SP,-23.512398244791992,-46.4077896135092
db4350fd57ae30082dec7acbaacc17f9,sao paulo,SP,-23.58067325143878,-46.591568341608856
845e8036c3f7bf62099352f5ed910240,rio de janeiro,RJ,-22.86881073397188,-43.2496625858511
712efd3b68f9686dc856b84abd0f21ae,curitiba,PR,-25.38337265556421,-49.27019338449105
3364a91ec4d56c98e44174de954b94f6,porto velho,RO,-8.758144193086961,-63.8879729934964
b00af24704019bd2e1b335e70ad11f7c,salvador,BA,-12.999676661953911,-38.52950608006811
4324dd16853115efb0fd9d0d131ba6f4,sao jose do rio pardo,SP,-21.592175195884263,-46.89389599036144
0a198e95d32b1be2da9424c962a6ebfa,contagem,MG,-19.95991559942468,-44.03863273842622
d1a1b40ec554c593a1a99366746289dd,pato branco,PR,-26.23309163375265,-52.67355012674504
55a5b51f93f2b70ea513f5a047b0262a,sao joao del rei,MG,-21.12573618818162,-44.255521629061086
6426d21aca402a131fc0a5d0960a3c90,ribeirao preto,SP,-21.1894024299152,-47.79295570344507
8a432f4e5b471f8da497d7dc517666e2,presidente prudente,SP,-22.133927157857254,-51.36875322173029
da3fede3469bf49b7293ce3fc45b294d,mogi das cruzes,SP,-23.554576919483395,-46.2109027377433
c092292535a57dacd95a8765f5518f87,paracambi,RJ,-22.609707785965465,-43.7136934532079
20a8b0dc55da94fe74d112082427c84f,itu,SP,-23.25718023729017,-47.35604676504709
bfd27a966d91cfaafdb25d076585f0da,serra negra,SP,-22.596440207291085,-46.71196868822353
fadb07c842a2aef5d5a676b85f220e71,sao jose do rio preto,SP,-20.762044138028838,-49.36125669828399
6b15924333bd1a741595fe981ea04822,sao caetano do sul,SP,-23.62105546378897,-46.56510050291419
1c83418358f249c9d6affa52d579db0e,sao paulo,SP,-23.56851813765943,-46.65191532569683
04e38a233f726ef161074ab1c9b0399a,sao paulo,SP,-23.548781693029053,-46.65745981155857
1b4b28463457a256e9a784ebe2a8f630,piracicaba,SP,-22.72880404359728,-47.63173831975289
db7ed69a53aa9fb1c01930ba54a88bbe,jaguariuna,SP,-22.689712550377955,-46.98249303136359
f664f98bfda2eaf266a23ff144e7a872,sao paulo,SP,-23.57230126005544,-46.65200020136758
7ade73f1b9b4e965f9009a4c3a7e2c15,bauru,SP,-22.33137826421038,-49.096775499711526
a369d693961cb93b61ca2cc518872a85,sao jose do rio preto,SP,-20.84380119949777,-49.36891118527178
fb8904a8ea99f8831b64ce27db2c1765,sao caetano do sul,SP,-23.620177114796054,-46.551804125504944
2ef086a599b597572aca4433b7ed6b3d,jaragua do sul,SC,-26.487035474897464,-49.071400994171626
134285d1f41da5c13a756ee8142c8a4e,sao paulo,SP,-23.507503407438392,-46.654613565497165
9ed65337433adfbedefd23dd76eaa494,sao paulo,SP,-23.5577699686364,-46.705380296699154
aec99834ab5d38ead22766ada8497e87,colombo,PR,-25.34346492470953,-49.16327640658161
b8578d2d823bd8e251f6fdd02b40902d,blumenau,SC,-26.79317696058101,-49.10149805355832
d9d43faf741ceaa8da52fdbb81d9e0e3,juiz de fora,SP,-21.76282506633389,-43.34295644532287
964ff64dc05b13811c6d0f41e0aa5f6b,sao paulo,SP,-23.62533942270183,-46.62021748765076
96e5dc09087bad639b4ee193104ec2e5,bom jardim,RJ,-22.151825919042423,-42.41811005150162
24c1de8d9551c0b4fbc53317d53efda8,serra redonda,PB,-7.18643737255709,-35.681389826599464
0336182e1b3e92f029d5354832045fdf,ibitinga,SP,-21.7664768468313,-48.83154737836604
c03121937e54a93fcc1825c3098bbb6e,curitiba,PR,-25.43880303497028,-49.22994083568014
b87a7ea0c30fad2dd6781b74a0064859,sao paulo,SP,-23.63058688480546,-46.61784924409308
84c945f15571830c1a91a33978e94009,sao paulo,SP,-23.45847600721336,-46.6916433949449
2d378dbb39815785238c0139c7647fb7,sao francisco do sul,SC,-26.245495127938263,-48.634314956564246
0b0ddbc7b9d9584f442c7ac92b0ff6c9,guarulhos,SP,-23.46712354010617,-46.554768775463096
51209b446b2073894bdc0face6c73ffc,vila velha,ES,-20.38385571872436,-40.322682629277
5996cddab893a4652a15592fb58ab8db,presidente prudente,SP,-22.11977778756728,-51.38167544559502
aa8af66c623d7d544dfe4bb85b5ebe3b,betim,MG,-19.92491906303673,-44.16694140448337
1690cada046eb7e92c12f98b1f8a8167,sao paulo,SP,-23.55001132944774,-46.64818240521669
385799a1cddbd26dfeb9157356a42282,sao paulo,SP,-23.667425878313043,-46.68567454056232
42b729f859728f5079499127a9c2ef37,sao paulo,SP,-23.58452319555432,-46.51460627909786
556a6409838156ea299c9d1f9e2dde43,curitiba,PR,-25.4400884207686,-49.34526604939701
179d859f51292aac5c10806a356f7af9,ribeirao pires,SP,-23.71719840652404,-46.395777768729744
934ed5cd1b9c1c7382d0a94a94b9e639,curitiba,PR,-25.48015350874257,-49.29687243020366
be3b4b0f050a6aa1b2d901c4b77e979f,imbituva,PR,-25.221893045911816,-50.59484314673367
6806dad1da97bfb5a9038eac6881f706,guaratuba,PR,-25.879391743627053,-48.61948177812689
94231344608e603693b0a8891143f65d,porto alegre,SP,-30.0671587507646,-51.1688040863292
446cc09cdbb130904da114e807dbec40,sao paulo,SP,-23.58732199832657,-46.71691465762608
47efca563408aae19bb7206c2d969ea9,teresina,PI,-5.139654791009783,-42.7491852873246
00ab3eff1b5192e5f1a63bcecfee11c8,sao paulo,SP,-23.62343730030584,-46.6087736575105
71271995e85f5b8530be99ed54a91b89,porto alegre,RS,-30.0222114410237,-51.15161116293486
a435b009cd956ea60748b5cfbddf2e24,franca,SP,-20.531151999894856,-47.43366787318517
11938fcc75f6902fea1d0a6f72b54a57,sao miguel d'oeste,SC,-26.7286991677439,-53.51449582910278
9b76ad3d04236f76bc71c59470305e13,boituva,SP,-23.279657630556585,-47.6618565754143
d7ab82074b5f1dfba46db123df101bff,atibaia,SP,-23.118713999999997,-46.537147034380986
9c0e69c7bf2619675bbadf47b43f655a,sao jose dos campos,SP,-23.221431461827063,-45.888163895493165
94d76e96eedd976258cd3278ce56d5f2,sao roque,SP,-23.521078528228543,-47.138172429386366
52f976b17ea7f2f087f56dcc419328f6,california,PR,-23.66246075422907,-51.36170643202616
4e326052e5dbba8adcd512f3450a307e,sao paulo,SP,-23.50663459838998,-46.442126210658415
3586b8580d9c917874e053a1bb37b5ff,araraquara,SP,-21.760806096824155,-48.17228519205648
6edacfd9f9074789dad6d62ba7950b9c,guarulhos,SP,-23.422313378296494,-46.520062240348594
52831e5990d0771cb4951d6f12928167,tupa,SP,-21.937340463741933,-50.51213791271501
9e7c5f4d7770eab65738cca38f9efccf,sao paulo,SP,-23.48576555759132,-46.67394941548847
4677a5437afda5fa7140b927b07be1cc,japira,PR,-23.8090985264526,-50.1376106059037
3e8bd881d92466e63ba9e3e809cd3c50,rio de janeiro,RJ,-22.886944522072778,-43.30459252553521
4a1917ef994878940e1fb03eeb787ad7,brasilia,DF,-15.79596441541089,-47.91128271960153
334cab711dee080b079fa5779b584783,santo andre,SP,-23.66875959201334,-46.53653409354255
9dd59e43f0c9f0553244e8f9c2fb247e,foz do iguacu,PR,-25.548584861815545,-54.58121020316589
ccf8813e5a7d6c84d865cd38bfc2b130,taubate,SP,-23.014906457628143,-45.55074777537135
8d956fec2e4337affcb520f56fd8cbfd,sao bernardo do campo,SP,-23.71688471949829,-46.54199108267673
e5a3438891c0bfdb9394643f95273d8e,limeira,SP,-22.56835042131686,-47.44743947974489
f9f68daa2af419d38f745478bcb3da1a,sumare,SP,-22.81344361844933,-47.17188935591158
138dbe45fc62f1e244378131a6801526,sao paulo,SP,-23.491089052455425,-46.5850818805182
5058e8c1e82653974541e83690655b4a,itaquaquecetuba,SP,-23.43567309991361,-46.38032799842931
cd2169d9f31ff6fbb9ca3373b0c9e354,nova friburgo,RJ,-22.24089188402516,-42.5246776679957
15aec03fe4cf30dfa574cf550f5ff5ff,rio de janeiro,RJ,-22.86269660648672,-43.46837099999999
9674754b5a0cb32b638cec001178f799,sao paulo,SP,-23.67774108964741,-46.66864662392521
c161d1327ebc3a156c09582ab2f59f6c,sao paulo,SP,-23.548877507357595,-46.51772421495759
4d232b78ab7ef10393dc3807d827bc0d,belo horizonte,MG,-19.91953334886612,-43.93684688980902
23ff42c4bf1f8f16cddb19d8b972974a,itau de minas,MG,-20.746977035601056,-46.7490234241636
d3dcf0604eabf0224fbd5948b5e02f69,sao paulo,SP,-23.525103133365025,-46.51764616148771
49067458c68f7701fd334ce326accbe0,juiz de fora,MG,-21.729309223700177,-43.34147826034389
dfa0c4c6229ab200a4a1336b4d7128ff,florianopolis,SC,-27.60731306466045,-48.59058002775691
35281d148dcf7134bae913c57db4e6da,sao paulo,SP,-23.47846082653355,-46.74780027254892
76833248bbc0e65a0293ec62023e4396,birigui,SP,-21.301705697260985,-50.33198634467411
48e5ee06fb2dc74df1c711a9b6dfac2a,oliveira,MG,-20.707432880919285,-44.83297587464295
2cb6eb1b7185064167657fa09f541105,sabara,MG,-19.87728758806303,-43.90111534483172
0f7eea709efdf942b5f95c7516dbacd7,pedrinhas paulista,SP,-22.817219015430805,-50.792409140572026
54583ab379489add547fe47b628db589,sao bernardo do campo,SP,-23.723129438830654,-46.557639356367936
51e0557bc7b86de13e946c60ee91ce39,belo horizonte,MG,-19.811416212591677,-43.968963237030366
0bebbb2cea103a4a020c95d43fd7d754,sao paulo,SP,-23.510081986121538,-46.65907867000398
9da1ca0bef29ee170e541927a5aeabdc,votuporanga,SP,-20.42166389708112,-49.96336392178048
6c7d50c24b3ccd2fd83b44d8bb34e073,presidente prudente,SP,-22.09785593377639,-51.40156940368525
3faf68a3b0af94b10bac70d86077be49,holambra,SP,-22.61429565168213,-47.06761188787577
05feb94f19d094d4b0f9281f0b1d4c99,mogi das cruzes,SP,-23.551706513599484,-46.260979398542325
f650a9708fa1bab22bdd8d3a818cc415,ararangua,SC,-28.940918963179666,-49.49582082677826
5cbbd5a299cab112b7bf23862255e43e,pinhais,PR,-25.428798209273445,-49.19005993003079
07d75e33f2750d97d467fb57e4dfdd8a,sao paulo,SP,-23.52019456333894,-46.593538927981854
8a8835a43bda99fd37310ad76c457510,sao caetano do sul,SP,-23.625773999999996,-46.56855299278663
ca3bd7cd9f149df75950150d010fe4a2,sao paulo,SP,-23.6442788484621,-46.66304850360666
323ce52b5b81df2cd804b017b7f09aa7,sao paulo,SP,-23.54250072967277,-46.57631077214489
ebd1417732defaf66c50b5a800eb293e,londrina,PR,-23.35069393173468,-51.16308555117244
76ea5315acb3f5f7ade3cd261faf922a,sao paulo,SP,-23.59312204848402,-46.60717255913425
4b1eaadf791bdbbad8c4a35b65236d52,ribeirao preto,SP,-21.174925033585303,-47.7686162776848
4cc43a222a0f94910728b62b97a8c5f8,ribeirao preto,SP,-21.216210904524203,-47.81828973980032
bc503e244f187939d10c92a5c8e378ce,birigui,SP,-21.301705697260985,-50.33198634467411
b6f52e346160519c24a23af05410ad32,sao paulo,SP,-23.54196785483874,-46.68191419135562
70125af26c2d6d4ef401a1d02ae7701f,goiania,GO,-16.66317182695635,-49.3078833373604
c84592044b180dec206770c38603814b,sao paulo,SP,-23.539494799586286,-46.63284391414975
1caf283236cd69af44cbc09a0a1e7d32,nova iguacu,RJ,-22.74138956806041,-43.447926628659445
ba90964cff9b9e0e6f32b23b82465f7b,guarulhos,SP,-23.42207596280801,-46.49318406994056
5e9f5bd34e0830569f05c9d4f56e04a8,porto alegre,RS,-30.01769047489746,-51.19121208090485
15fa791d5e017f66402dc28c44480657,sao paulo,SP,-23.54672346932889,-46.57400131986845
20d83f3ef0e6925fd74bfd59170babf7,sao paulo,SP,-23.48381025284207,-46.69528157314321
59417c56835dd8e2e72f91f809cd4092,limeira,SP,-22.564590914795996,-47.40315315223038
a13580f0e8f782b7a543885a0ef99f08,rio de janeiro,RJ,-23.01133469499096,-43.45025641534424
ccada0ef508e698917a6eab263375905,pato bragado,PR,-24.62607449710844,-54.230496748554216
4bde6149c15cf7e177b36fa060dd6de8,carazinho,RS,-28.28944621405989,-52.79412331824494
fe1bbc5feda5c8979a8a1b3b2512d5a6,arinos,MG,-15.904068315827542,-46.09864010513806
23a0ffca143a15b9b5bbdb7d552f626a,sao pedro,SP,-22.5567717701264,-47.91123662245614
32b8764b4ef628b53608fc34011fcc13,lages,SC,-27.82214624923539,-50.34177358422306
e7df4cd29ab5abab70fb0783ddb53987,sao paulo,SP,-23.603187216486816,-46.62096322009347
0432ead42b6c8a0bdf68154add917fdf,maua,SP,-23.656676689970634,-46.44420755410021
7e959205cebc10adefcb331f934238a4,sao paulo,SP,-23.54377251788917,-46.6482729970858
2a261b5b644fa05f4f2700eb93544f2c,porto ferreira,SP,-21.858555070695942,-47.48403458197557
f680f85bee2d253556ac91be391d2c82,carapicuiba,SP,-23.548007803126943,-46.8485750585056
3785b653b1b82de85ab47dd139938091,ampere,PR,-25.90304171673461,-53.46746806886998
d379f449f2a3b271bc01c0782020f705,divinopolis,MG,-20.146615317146374,-44.892591683425806
7ea5bfa6c340f58f8e71fc1f0412b0d6,belo horizonte,MG,-19.926141851520523,-43.93684827200066
dc120d932ddf9d4dfb6fd68beefda622,sao jose dos pinhais,PR,-25.533552342489493,-49.18726902068778
6902157ee16728322d61a1321fa79e58,sao paulo,SP,-23.539494799586286,-46.63284391414975
f3041c2e75ec683697a6a5ea82192210,itauna,MG,-20.08212660423176,-44.5732983518722
c54679b132454625907c773d273d4126,guaruja,SP,-23.97955012822438,-46.20319341923938
d26aa40b90272d4843d63be7c1462c8d,sao paulo,SP,-23.53638432361936,-46.57920289454089
a2fa0bdc798ee84cdb08281337cf4fb6,florianopolis,SC,-27.68775442656832,-48.48827427364544
bd697db56ff8e7c9cd1abeb7f72029b2,sao paulo,SP,-23.54331467943905,-46.52124670344508
2aafae69bf4c41fbd94053d9413e87ee,porto alegre,RS,,
483ca627d131e18f988349b1655c0acd,mogi mirim,SP,-22.438121280598992,-46.973524736049406
1a3df491d1c4f1589fc2b934ada68bf2,joinville,SC,-26.270134671231133,-48.80876106346335
e81e1f9c3e762e620f3fb60a51499e16,curitibanos,SC,-27.288614821408185,-50.57696646191445
4170f6a9367e6b5d6401d03ce6d54569,brasilia df,DF,-15.830932016803072,-48.0110489635657
4e480be820e37de1444325ff358c9296,tres coracoes,MG,-21.69216794221008,-45.25804903964345
6560211a19b47992c3666cc44a7e94c0,sao paulo,SP,-23.651114842510157,-46.75521082321932
3da38366e7bd9baf6369071f782ecdf0,fortaleza,CE,-3.723672446852087,-38.59178942714525
e3e290b38963293022cdcd6db8328103,sao paulo,SP,-23.57034735804139,-46.65315099653755
70b52a4cfc823994561b00bad161b4ed,sao paulo,SP,-23.496255366639726,-46.68632056549718
c1552b1dab6e6f760950368ae61fb600,sao jose dos campos,SP,-23.18093790397594,-45.86936250721335
596849622429351f47b32e6cae1055ff,mogi das cruses,SP,-23.51937483109403,-46.19269037743349
e6ffc9ac6a7adc9d16a1cfc2286dd546,sao paulo,SP,-23.486109347919744,-46.66826821319252
bf0045791395e66460eb04749c68672a,sao paulo,SP,-23.631438405216706,-46.58678453580699
718539d38d07dd351c76db862760e2e2,campinas,SP,-22.8475181626464,-47.03552279669915
b76f4d90e85657a240495c876313adc5,hortolandia,SP,-22.904356478404523,-47.1755015158131
979e9f8b5b39dd243a2550c8b05aecf0,sao paulo,SP,-23.62358155176294,-46.61056007369148
22a23e5ac7061fc538cc2a019afaaf16,belo horizonte,MG,-19.941422270327216,-43.932338543308816
0b90b6df587eb83608a64ea8b390cf07,maringa,PR,-23.377396999935016,-51.93100618003307
9200e6ce317b67196b6b0bad4d4bd567,rio de janeiro,RJ,-22.888943895089135,-43.28086938426911
4c60877808f4318ef1107fbeb8f89afa,atibaia,SP,-23.112774381969185,-46.5488845105504
3bb32fedaa74e4ad20f4ce067733bd31,porto belo,SC,-27.154606768453945,-48.56986624316197
ae8bfdbf1c2a2a2dee92d799db0a31c6,toledo,PR,-24.72968994426537,-53.742043512648245
1927cdb9fa74f5270097f6250e8e8f34,marilia,SP,-22.181007751312865,-49.963543554532905
8a87611c08849ffeeccab52aa798b6c7,curitiba,PR,-25.454342472387303,-49.22258337676727
679769a98cfcc6da877c8486ff1c13f3,ipatinga,MG,-19.4780955431646,-42.55679483097696
acf974e4d5950ad143a247471b831eb9,caxias do sul,RS,-29.11864025625293,-51.12974418075046
20a7efa9721046319bdde5d60b6b5365,laguna,SP,-28.441292588033853,-48.81048578952161
febab0275244b9a49a623f0bd613ca2f,pedreira,SP,-22.73824150585765,-46.8958585777586
f3da5b2ff499efb8d4a6d371d175d7dd,sao paulo,SP,-23.48535959449485,-46.624283978908174
436bf27f2f18474fc6047702e9f8a866,campinas,SP,-22.917053295025724,-47.061757854838746
d2f3e277560ed4c6361284429b00f037,atibaia,SP,-23.120273860118864,-46.56362790244673
cd843d4cf8ef32827de0396605163ba3,juiz de fora,MG,-21.774629799712297,-43.32454521181547
67883baaae6134ee81b271a542613728,sao paulo,SP,-23.556926913670807,-46.6615417904381
7dc9a3355bae96dd82008b313d3a456c,dores de campos,MG,-21.123155999999945,-44.017743499999966
05e107217c7266362fd44b75b2cd4cc4,sao paulo - sp,SP,-23.55911865889549,-46.75165994171618
1acde099eb406aa220b1169b188b42da,sao paulo,SP,-23.49592311073923,-46.66043045184373
d97df38225e5abadaff1e72cb72b823c,sao caetano do sul,SP,-23.626053031363607,-46.554888478215695
45213867cefbf2cd4c6177e10216a951,araras,SP,-22.357155798358097,-47.4052921218512
61b893c57e33626afb104d4112b1be76,divisa nova,MG,-21.509586615033808,-46.19306760971549
a420f60ff1aa9acc80d0e42959f2b313,sao paulo,SP,-23.485253731057767,-46.73312974854289
ff4ea69c2a729e83e63c7579e4ef8170,guarulhos,SP,-23.45576545628714,-46.569519172773965
fa5fdc4e4bb6bd1009ad0e4ac4096562,santo andre,SP,-23.66721675288362,-46.49913206319721
916748bc99315c2d202898ae58b1617e,sorocaba,SP,-23.50436812822437,-47.46615628434992
bc2ac6b95e1accce9858528ee566c17e,campinas,SP,-22.792785003606685,-47.08550995989381
25debeafbce801fdd479539350185eee,igaracu do tiete,SP,-22.51225020394538,-48.55643861501519
02c988090b766852e088c69d7fb3b551,americana,SP,-22.72893170107914,-47.301322143632056
e5f9e61ceb5f523cc966e0f34095032f,brusque,SC,-27.09960944237496,-48.910555294766944
ad97a199236354e53fcd91a5a913e9a2,brusque,SC,-27.12100682014913,-48.94116396455869
3606774ec64634822d78dc2db6d37045,sao caetano do sul,SP,-23.614964413266776,-46.572531448929546
94165aea8a35c3c21499cbcae239b16c,uberlandia,MG,-18.947539791563276,-48.29208537829649
c8665a4dd081a2c436b1cd921079d0d9,pitangueiras,SP,-21.010986295708047,-48.20869881125268
c7dcd301ecfe5ab7f778ac172cf74be7,belo horizonte,MG,-19.91953334886612,-43.93684688980902
6c17baf138731a4aaacc3210adf2037b,franca,SP,-20.53193450696372,-47.399446711253766
50c361bcf670d16f6df4d52de3dff924,sao paulo,SP,-23.605673521784304,-46.618990239800326
32e5635e63cb374eb63afdd242fb6134,rio de janeiro,RJ,-22.97823619758802,-43.2372780819727
c1f12f926d0ba950578b4fa41115cbb6,sao paulo,SP,-23.63874234192172,-46.63180247157553
8602a61d680a10a82cceeeda0d99ea3d,sao paulo,SP,-23.54929199999999,-46.633559478233785
c3acdfac4e3e97ff87529454fbc03642,sao paulo,SP,-23.625482259507177,-46.7214808148768
fde0cc9ea29c8ccfc0a2c22256a58c71,curitiba,PR,-25.496876096024057,-49.232400160424696
e63e8bfa530fb16910dd6956e592bb81,guarulhos,SP,-23.411582298084145,-46.44838156702636
c4f7fee5b0db50e87766f5a4d1b1b758,sorocaba,SP,-23.468697894347372,-47.438978129410216
d7485b33791774c36108f8c69602d48d,curitiba,PR,-25.491606559524563,-49.28283748666978
515d781150feed28a6ac091bb0e3cb8c,campo grande,MS,-20.487978355271423,-54.65295544474596
e908c0f3646e8b60375734a350d95d71,sao paulo,SP,-23.534478565641404,-46.65502761740432
2646baaf662d4d92ac48f047e35db92d,sao paulo,SP,-23.545741270669254,-46.5926468408794
13fa2a6c6b9d0f43cb588d7c82117a12,sao paulo,SP,-23.54324816985976,-46.48879160352587
5343d0649eca2a983820bfe93fc4d17e,santo andre,SP,-23.63888466388715,-46.49858921994927
7c9130f5f3729edd32aa059141d92484,garca,SP,-22.218988944556266,-49.64362334020589
e4ebd3f87bf70440014f07ddda7fbe03,presidente epitacio,SP,-21.77289607496572,-52.10945787915076
33a17d60c64393351ebf1ef860f4e0f2,porto alegre,RS,-30.07200823826747,-51.17719962332037
640e21a7d01df7614a3b4923e990d40c,ibitinga,SP,-21.7664768468313,-48.83154737836604
d57e18d5f73c7ccb7f7339b61166898d,sao paulo,SP,-23.51845531779098,-46.53268368206479
dd2bdf855a9172734fbc3744021ae9b9,belo horizonte,MG,-19.878513898894187,-43.95694702879617
9d213f303afae4983637247556438ede,ibitinga,SP,-21.7664768468313,-48.83154737836604
aadfe0417e61315688b6bd7043361e25,goiania,GO,-16.664851853384405,-49.43126821319877
079d295dcbf06ee8bb1b65ba964eb2b6,sao paulo,SP,-23.50636475575626,-46.58066375575627
55c26bcb609f480eb7868594245febb5,tabatinga,SP,-21.72886646318172,-48.68881488220222
cbf09e831b0c11f6f23ffb51004db972,sbc/sp,SP,-23.69554254235653,-46.56158498222641
7fdb0720c8d7c9075538b365dc8c3a22,toledo,PR,-24.709844492474502,-53.75003279931422
933446e9a59dece7ae9175103820ca8f,curitiba,PR,-25.506504042183643,-49.234914267961294
3f8247d0f772ffa58560e5c682521ad5,joinville,SC,-26.33702051096427,-48.85493475437127
e46bc031f2c5bae4ccb40bb90712e9b4,sao paulo,SP,-23.481681401610015,-46.74096265652956
4aba391bc3b88717ce08eb11e44937b2,arraial d'ajuda (porto seguro),BA,-16.48006288480821,-39.06740132856377
fcba71d4d5db057f43249145e4eb1e27,limeira,SP,-22.599254430886607,-47.37980963550319
c747d5b92c7648417faea95d36d763e8,pacatuba,CE,-4.001649125332664,-38.62255416765451
715bbd5ba4e6b74cb0d2f29eb45058b0,serra negra,SP,-22.596440207291085,-46.71196868822353
1430239a858e7682bbc43b20758af153,sao paulo,SP,-23.609026190856948,-46.65965657991232
bb7a14e229b1c95156719c3d9552eeee,rio de janeiro,RJ,-22.876208978908178,-43.56012203941369
d598f929fc44e1e38678e7f47250ec04,formosa,GO,-15.541663809048414,-47.34169173258697
edc518ba25576a0188a0e8f2c3af186f,guarulhos,SP,-23.478156,-46.5416505
4c18691b6037662be2df78a765d98ab5,sao paulo,SP,-23.55487039661836,-46.5943762934965
8f2b51a30523cdecddc2f179f351c7d6,sao paulo,SP,-23.744100100187264,-46.70674982003745
